34|5|3|2025-07-03|2025-07-05|4620.0|COMPLETED|1
35|4|3|2025-07-03|2025-07-04|3080.0|COMPLETED|1
36|5|1|2025-07-04|2025-07-07|10560.0|COMPLETED|
37|6|1|2025-07-04|2025-07-07|11220.0|COMPLETED|
38|5|2|2025-07-06|2025-07-08|7040.0|CANCELLED|
39|7|1|2025-07-06|2025-07-08|8800.0|COMPLETED|
40|5|3|2025-07-06|2025-07-08|3520.0|COMPLETED|
41|6|3|2025-07-07|2025-07-09|4840.0|COMPLETED|1
42|4|3|2025-07-07|2025-07-10|5940.0|COMPLETED|
43|6|1|2025-07-09|2025-07-10|3740.0|COMPLETED|
44|5|3|2025-07-09|2025-07-10|1760.0|COMPLETED|
45|4|3|2025-07-09|2025-07-14|11000.0|COMPLETED|1
46|6|2|2025-07-11|2025-07-13|8580.0|COMPLETED|1
47|6|4|2025-07-11|2025-07-16|37400.0|COMPLETED|
48|6|4|2025-07-11|2025-07-15|29920.0|COMPLETED|
49|6|1|2025-07-13|2025-07-15|7480.0|COMPLETED|
50|7|1|2025-07-13|2025-07-17|18700.0|COMPLETED|1
51|7|4|2025-07-13|2025-07-17|36300.0|COMPLETED|1
52|7|1|2025-07-15|2025-07-20|23100.0|COMPLETED|1
53|6|4|2025-07-15|2025-07-20|38500.0|COMPLETED|1
54|7|2|2025-07-15|2025-07-19|18700.0|COMPLETED|1
55|6|4|2025-07-16|2025-07-17|7480.0|COMPLETED|
56|5|4|2025-07-17|2025-07-19|14080.0|COMPLETED|
57|5|4|2025-07-18|2025-07-22|28160.0|CANCELLED|
58|6|3|2025-07-21|2025-07-25|7480.0|REJECTED|
59|5|4|2025-07-22|2025-07-24|14080.0|COMPLETED|
60|7|2|2025-07-22|2025-07-26|17600.0|CANCELLED|
61|7|1|2025-07-22|2025-07-23|4400.0|COMPLETED|
62|5|4|2025-07-23|2025-07-26|22220.0|COMPLETED|1
63|6|1|2025-07-23|2025-07-27|16060.0|COMPLETED|1
64|4|2|2025-07-24|2025-07-26|9020.0|COMPLETED|1
65|4|2|2025-07-24|2025-07-28|16940.0|COMPLETED|1
66|4|2|2025-07-24|2025-07-27|11880.0|COMPLETED|
67|5|1|2025-07-26|2025-07-31|18700.0|COMPLETED|1
68|4|1|2025-07-26|2025-07-29|12980.0|COMPLETED|1
69|6|1|2025-07-26|2025-07-30|14960.0|COMPLETED|
70|6|4|2025-07-28|2025-08-01|31020.0|COMPLETED|1
71|7|2|2025-07-28|2025-08-01|18700.0|COMPLETED|1
72|6|2|2025-07-28|2025-08-01|16060.0|COMPLETED|1
73|5|1|2025-07-30|2025-08-01|7040.0|COMPLETED|
74|7|2|2025-08-01|2025-08-04|13200.0|COMPLETED|
75|7|3|2025-08-02|2025-08-05|6600.0|COMPLETED|
76|5|2|2025-08-02|2025-08-04|7040.0|COMPLETED|
77|6|2|2025-08-02|2025-08-05|11220.0|COMPLETED|
78|5|4|2025-08-04|2025-08-05|7040.0|REJECTED|
79|7|4|2025-08-04|2025-08-08|36300.0|COMPLETED|1
80|4|4|2025-08-04|2025-08-08|32780.0|COMPLETED|1
81|4|4|2025-08-07|2025-08-12|40700.0|COMPLETED|1
82|7|3|2025-08-08|2025-08-13|12100.0|COMPLETED|1
83|5|3|2025-08-08|2025-08-09|1760.0|COMPLETED|
84|7|4|2025-08-08|2025-08-13|44000.0|COMPLETED|
85|5|3|2025-08-10|2025-08-15|9900.0|COMPLETED|1
86|5|2|2025-08-10|2025-08-13|10560.0|COMPLETED|
87|6|4|2025-08-10|2025-08-11|7480.0|COMPLETED|
88|4|4|2025-08-11|2025-08-14|23760.0|COMPLETED|
89|4|3|2025-08-11|2025-08-16|11000.0|COMPLETED|1
90|5|4|2025-08-12|2025-08-16|28160.0|REJECTED|
91|6|4|2025-08-12|2025-08-15|22440.0|COMPLETED|
92|4|3|2025-08-14|2025-08-17|7040.0|COMPLETED|1
93|4|4|2025-08-14|2025-08-18|32780.0|COMPLETED|1
94|5|3|2025-08-16|2025-08-20|7040.0|REJECTED|
95|5|2|2025-08-16|2025-08-19|11660.0|COMPLETED|1
96|7|1|2025-08-16|2025-08-18|9900.0|COMPLETED|1
97|5|4|2025-08-18|2025-08-20|14080.0|CANCELLED|
98|7|3|2025-08-18|2025-08-23|11000.0|COMPLETED|
99|7|2|2025-08-18|2025-08-22|17600.0|COMPLETED|
100|5|4|2025-08-21|2025-08-22|7040.0|COMPLETED|
101|5|4|2025-08-21|2025-08-22|8140.0|COMPLETED|1
102|7|1|2025-08-23|2025-08-25|9900.0|COMPLETED|1
103|6|3|2025-08-23|2025-08-28|10450.0|COMPLETED|1
104|7|3|2025-08-23|2025-08-27|8800.0|CANCELLED|
105|6|2|2025-08-25|2025-08-26|3740.0|COMPLETED|
106|6|1|2025-08-25|2025-08-26|3740.0|COMPLETED|
107|5|2|2025-08-25|2025-08-30|18700.0|COMPLETED|1
108|5|4|2025-08-26|2025-08-31|35200.0|COMPLETED|
109|4|4|2025-08-26|2025-08-29|23760.0|COMPLETED|
110|6|4|2025-08-27|2025-08-30|22440.0|COMPLETED|
111|7|3|2025-08-27|2025-09-01|12100.0|COMPLETED|1
112|4|4|2025-08-28|2025-08-31|23760.0|COMPLETED|
113|5|1|2025-08-29|2025-08-30|3520.0|COMPLETED|
114|4|3|2025-08-29|2025-09-02|7920.0|COMPLETED|
115|6|3|2025-09-01|2025-09-02|1870.0|COMPLETED|
116|7|3|2025-09-01|2025-09-02|2200.0|COMPLETED|
117|6|1|2025-09-04|2025-09-06|8580.0|COMPLETED|1
118|5|1|2025-09-04|2025-09-08|14080.0|REJECTED|
119|7|1|2025-09-04|2025-09-06|8800.0|COMPLETED|
120|5|4|2025-09-05|2025-09-09|29260.0|COMPLETED|1
121|5|4|2025-09-05|2025-09-06|8140.0|COMPLETED|1
122|6|2|2025-09-05|2025-09-09|14960.0|COMPLETED|
123|6|1|2025-09-06|2025-09-10|16060.0|COMPLETED|1
124|5|1|2025-09-06|2025-09-07|3520.0|COMPLETED|
125|5|1|2025-09-06|2025-09-11|17600.0|COMPLETED|
126|5|2|2025-09-08|2025-09-13|17600.0|COMPLETED|
127|6|2|2025-09-08|2025-09-13|18700.0|COMPLETED|
128|4|3|2025-09-09|2025-09-14|9900.0|COMPLETED|
129|6|4|2025-09-09|2025-09-10|7480.0|COMPLETED|
130|4|4|2025-09-09|2025-09-10|7920.0|REJECTED|
131|6|4|2025-09-11|2025-09-16|37400.0|COMPLETED|
132|4|2|2025-09-11|2025-09-15|15840.0|COMPLETED|
133|6|3|2025-09-12|2025-09-15|5610.0|REJECTED|
134|4|1|2025-09-12|2025-09-16|16940.0|COMPLETED|1
135|6|1|2025-09-12|2025-09-16|16060.0|COMPLETED|1
136|6|3|2025-09-13|2025-09-14|1870.0|COMPLETED|
137|6|3|2025-09-13|2025-09-14|2970.0|COMPLETED|1
138|6|1|2025-09-18|2025-09-20|8580.0|COMPLETED|1
139|5|2|2025-09-18|2025-09-23|17600.0|COMPLETED|
140|5|4|2025-09-18|2025-09-22|28160.0|COMPLETED|
141|4|1|2025-09-20|2025-09-23|11880.0|COMPLETED|
142|4|3|2025-09-21|2025-09-26|11000.0|COMPLETED|1
143|6|2|2025-09-21|2025-09-23|7480.0|COMPLETED|
144|7|2|2025-09-21|2025-09-23|9900.0|COMPLETED|1
145|7|1|2025-09-23|2025-09-26|14300.0|COMPLETED|1
146|5|4|2025-09-24|2025-09-27|22220.0|COMPLETED|1
147|7|1|2025-09-24|2025-09-28|17600.0|REJECTED|
148|4|1|2025-09-25|2025-09-30|20900.0|COMPLETED|1
149|5|3|2025-09-28|2025-09-30|3520.0|COMPLETED|
150|7|3|2025-09-29|2025-10-02|6600.0|COMPLETED|
151|6|1|2025-09-29|2025-10-02|11220.0|COMPLETED|
152|6|3|2025-09-29|2025-09-30|2970.0|COMPLETED|1
153|4|2|2025-09-30|2025-10-03|12980.0|COMPLETED|1
154|6|1|2025-09-30|2025-10-05|18700.0|COMPLETED|
155|6|3|2025-10-01|2025-10-04|6710.0|COMPLETED|1
156|7|3|2025-10-03|2025-10-06|7700.0|COMPLETED|1
157|6|3|2025-10-04|2025-10-08|8580.0|COMPLETED|1
158|5|1|2025-10-05|2025-10-09|14080.0|COMPLETED|
159|6|4|2025-10-05|2025-10-07|14960.0|COMPLETED|
160|4|2|2025-10-06|2025-10-11|19800.0|COMPLETED|
161|4|2|2025-10-06|2025-10-10|16940.0|COMPLETED|1
162|5|3|2025-10-06|2025-10-10|7040.0|CANCELLED|
163|7|4|2025-10-07|2025-10-10|27500.0|COMPLETED|1
164|5|3|2025-10-07|2025-10-08|2860.0|COMPLETED|1
165|5|3|2025-10-07|2025-10-11|7040.0|CANCELLED|
166|7|3|2025-10-09|2025-10-10|2200.0|COMPLETED|
167|6|1|2025-10-11|2025-10-14|11220.0|COMPLETED|
168|7|4|2025-10-13|2025-10-18|44000.0|COMPLETED|
169|7|1|2025-10-13|2025-10-16|13200.0|COMPLETED|
170|7|1|2025-10-13|2025-10-14|4400.0|COMPLETED|
171|5|3|2025-10-14|2025-10-18|7040.0|COMPLETED|
172|4|3|2025-10-14|2025-10-15|1980.0|CANCELLED|
173|7|4|2025-10-14|2025-10-15|9900.0|COMPLETED|1
174|6|2|2025-10-15|2025-10-16|4840.0|COMPLETED|1
175|5|4|2025-10-16|2025-10-20|29260.0|COMPLETED|1
176|4|2|2025-10-16|2025-10-17|3960.0|COMPLETED|
177|5|3|2025-10-17|2025-10-20|5280.0|CANCELLED|
178|6|4|2025-10-19|2025-10-23|31020.0|COMPLETED|1
179|6|3|2025-10-20|2025-10-21|1870.0|COMPLETED|
180|6|1|2025-10-20|2025-10-21|3740.0|COMPLETED|
181|7|3|2025-10-21|2025-10-25|9900.0|COMPLETED|1
182|6|1|2025-10-21|2025-10-22|3740.0|COMPLETED|
183|7|1|2025-10-21|2025-10-23|9900.0|COMPLETED|1
184|7|3|2025-10-23|2025-10-26|6600.0|COMPLETED|
185|6|2|2025-10-24|2025-10-25|3740.0|COMPLETED|
186|6|4|2025-10-24|2025-10-26|14960.0|REJECTED|
187|7|2|2025-10-24|2025-10-25|4400.0|COMPLETED|
188|6|3|2025-10-25|2025-10-26|1870.0|COMPLETED|
189|5|2|2025-10-30|2025-11-01|7040.0|COMPLETED|
190|7|4|2025-10-31|2025-11-04|35200.0|COMPLETED|
191|6|2|2025-11-01|2025-11-06|18700.0|COMPLETED|
192|4|2|2025-11-01|2025-11-04|11880.0|COMPLETED|
193|6|1|2025-11-01|2025-11-04|12320.0|COMPLETED|1
194|4|2|2025-11-02|2025-11-07|19800.0|CANCELLED|
195|5|3|2025-11-02|2025-11-07|9900.0|COMPLETED|1
196|6|2|2025-11-02|2025-11-07|19800.0|COMPLETED|1
197|6|4|2025-11-03|2025-11-05|16060.0|COMPLETED|1
198|7|4|2025-11-03|2025-11-07|36300.0|COMPLETED|1
199|6|3|2025-11-03|2025-11-07|7480.0|COMPLETED|
200|7|2|2025-11-04|2025-11-06|8800.0|COMPLETED|
201|7|2|2025-11-04|2025-11-06|9900.0|COMPLETED|1
202|7|4|2025-11-05|2025-11-08|26400.0|COMPLETED|
203|5|2|2025-11-05|2025-11-10|17600.0|COMPLETED|
204|7|3|2025-11-05|2025-11-10|11000.0|COMPLETED|
205|4|2|2025-11-08|2025-11-11|11880.0|COMPLETED|
206|6|1|2025-11-08|2025-11-10|7480.0|REJECTED|
207|6|2|2025-11-09|2025-11-11|7480.0|COMPLETED|
208|5|3|2025-11-09|2025-11-13|7040.0|COMPLETED|
209|6|3|2025-11-10|2025-11-15|10450.0|COMPLETED|1
210|6|3|2025-11-10|2025-11-11|1870.0|REJECTED|
211|6|2|2025-11-14|2025-11-15|3740.0|COMPLETED|
212|5|1|2025-11-14|2025-11-19|17600.0|CANCELLED|
213|6|4|2025-11-15|2025-11-17|14960.0|COMPLETED|
214|4|2|2025-11-15|2025-11-20|20900.0|COMPLETED|1
215|6|3|2025-11-16|2025-11-19|5610.0|COMPLETED|
216|6|2|2025-11-16|2025-11-19|12320.0|COMPLETED|1
217|6|3|2025-11-16|2025-11-19|6710.0|COMPLETED|1
218|7|3|2025-11-20|2025-11-24|9900.0|COMPLETED|1
219|6|2|2025-11-20|2025-11-21|4840.0|COMPLETED|1
220|6|4|2025-11-22|2025-11-23|7480.0|COMPLETED|
221|6|3|2025-11-25|2025-11-28|6710.0|COMPLETED|1
222|4|2|2025-11-26|2025-11-30|15840.0|CANCELLED|
223|4|4|2025-11-26|2025-11-30|32780.0|COMPLETED|1
224|4|3|2025-11-26|2025-11-29|7040.0|COMPLETED|1
225|7|3|2025-11-28|2025-11-30|4400.0|COMPLETED|
226|7|4|2025-11-30|2025-12-05|44000.0|COMPLETED|
227|7|3|2025-11-30|2025-12-02|4400.0|COMPLETED|
228|6|3|2025-11-30|2025-12-05|9350.0|COMPLETED|
229|7|3|2025-12-01|2025-12-03|5500.0|COMPLETED|1
230|5|2|2025-12-04|2025-12-08|15180.0|COMPLETED|1
231|5|2|2025-12-05|2025-12-10|17600.0|CANCELLED|
232|7|3|2025-12-05|2025-12-06|2200.0|CANCELLED|
233|5|2|2025-12-06|2025-12-08|8140.0|COMPLETED|1
234|7|1|2025-12-06|2025-12-11|22000.0|COMPLETED|
235|7|1|2025-12-06|2025-12-11|23100.0|COMPLETED|1
236|7|3|2025-12-09|2025-12-10|2200.0|COMPLETED|
237|5|4|2025-12-10|2025-12-13|21120.0|REJECTED|
238|7|1|2025-12-11|2025-12-16|23100.0|COMPLETED|1
239|7|2|2025-12-11|2025-12-13|9900.0|COMPLETED|1
240|5|2|2025-12-13|2025-12-17|14080.0|COMPLETED|
241|7|1|2025-12-13|2025-12-15|8800.0|COMPLETED|
242|7|4|2025-12-16|2025-12-18|18700.0|COMPLETED|1
243|6|3|2025-12-18|2025-12-20|3740.0|COMPLETED|
244|6|1|2025-12-18|2025-12-23|18700.0|CANCELLED|
245|7|4|2025-12-18|2025-12-19|8800.0|REJECTED|
246|7|2|2025-12-20|2025-12-23|14300.0|COMPLETED|1
247|6|2|2025-12-20|2025-12-24|14960.0|REJECTED|
248|7|2|2025-12-22|2025-12-25|14300.0|COMPLETED|1
249|5|1|2025-12-23|2025-12-26|11660.0|COMPLETED|1
250|5|2|2025-12-23|2025-12-27|15180.0|COMPLETED|1
251|5|2|2025-12-23|2025-12-24|4620.0|COMPLETED|1
252|6|3|2025-12-25|2025-12-29|8580.0|COMPLETED|1
253|7|1|2025-12-26|2025-12-30|17600.0|COMPLETED|
254|7|1|2025-12-26|2025-12-31|22000.0|CANCELLED|
255|7|3|2025-12-27|2025-12-29|4400.0|COMPLETED|
256|6|3|2025-12-27|2025-12-31|7480.0|REJECTED|
257|7|2|2025-12-27|2025-12-30|14300.0|COMPLETED|1
258|4|4|2025-12-30|2026-01-01|15840.0|COMPLETED|
259|4|4|2025-12-31|2026-01-04|32780.0|COMPLETED|1
260|6|3|2025-12-31|2026-01-01|2970.0|COMPLETED|1
261|5|2|2026-01-01|2026-01-03|7680.0|COMPLETED|
262|7|2|2026-01-02|2026-01-04|10800.0|COMPLETED|1
263|7|4|2026-01-02|2026-01-07|49200.0|COMPLETED|1
264|7|3|2026-01-05|2026-01-06|2400.0|REJECTED|
265|5|3|2026-01-07|2026-01-08|1920.0|CANCELLED|
266|6|2|2026-01-10|2026-01-15|21600.0|COMPLETED|1
267|5|1|2026-01-11|2026-01-16|19200.0|COMPLETED|
268|7|3|2026-01-11|2026-01-12|3600.0|COMPLETED|1
269|6|4|2026-01-11|2026-01-15|33840.0|COMPLETED|1
270|5|4|2026-01-12|2026-01-14|15360.0|COMPLETED|
271|5|4|2026-01-14|2026-01-18|31920.0|COMPLETED|1
272|6|1|2026-01-14|2026-01-19|20400.0|COMPLETED|
273|5|2|2026-01-15|2026-01-19|15360.0|COMPLETED|
274|6|4|2026-01-16|2026-01-19|24480.0|COMPLETED|
275|7|2|2026-01-16|2026-01-20|19200.0|COMPLETED|
276|7|3|2026-01-17|2026-01-21|10800.0|COMPLETED|1
277|5|4|2026-01-17|2026-01-20|23040.0|COMPLETED|
278|7|3|2026-01-21|2026-01-22|2400.0|CANCELLED|
279|5|1|2026-01-21|2026-01-25|15360.0|CANCELLED|
280|4|4|2026-01-22|2026-01-26|34560.0|COMPLETED|
281|7|4|2026-01-22|2026-01-23|10800.0|COMPLETED|1
282|6|1|2026-01-25|2026-01-26|5280.0|COMPLETED|1
283|7|3|2026-01-27|2026-01-31|9600.0|COMPLETED|
284|5|4|2026-01-27|2026-01-30|24240.0|COMPLETED|1
285|7|1|2026-01-27|2026-01-30|15600.0|COMPLETED|1
286|6|4|2026-01-28|2026-01-30|16320.0|COMPLETED|
287|7|3|2026-01-28|2026-01-29|3600.0|COMPLETED|1
288|5|2|2026-01-31|2026-02-05|20400.0|COMPLETED|1
289|5|2|2026-01-31|2026-02-04|16560.0|COMPLETED|1
290|7|4|2026-01-31|2026-02-01|9600.0|COMPLETED|
291|6|2|2026-02-02|2026-02-06|17520.0|COMPLETED|1
292|6|4|2026-02-02|2026-02-07|40800.0|COMPLETED|
293|4|3|2026-02-06|2026-02-07|2160.0|COMPLETED|
294|7|4|2026-02-06|2026-02-11|48000.0|COMPLETED|
295|5|2|2026-02-06|2026-02-10|15360.0|COMPLETED|
296|7|4|2026-02-09|2026-02-13|38400.0|COMPLETED|
297|5|3|2026-02-10|2026-02-11|3120.0|COMPLETED|1
298|4|3|2026-02-11|2026-02-16|10800.0|COMPLETED|
299|7|2|2026-02-11|2026-02-15|20400.0|COMPLETED|1
300|4|1|2026-02-12|2026-02-14|9840.0|COMPLETED|1
301|7|2|2026-02-12|2026-02-17|24000.0|COMPLETED|
302|6|2|2026-02-13|2026-02-16|12240.0|REJECTED|
303|6|3|2026-02-13|2026-02-18|10200.0|CANCELLED|
304|5|4|2026-02-13|2026-02-14|7680.0|CANCELLED|
305|6|2|2026-02-15|2026-02-19|17520.0|COMPLETED|1
306|4|3|2026-02-16|2026-02-19|6480.0|COMPLETED|
307|6|1|2026-02-17|2026-02-22|21600.0|COMPLETED|1
308|6|3|2026-02-17|2026-02-20|6120.0|COMPLETED|
309|7|1|2026-02-20|2026-02-21|4800.0|CANCELLED|
310|7|4|2026-02-20|2026-02-21|9600.0|REJECTED|
311|5|2|2026-02-20|2026-02-23|12720.0|COMPLETED|1
312|6|2|2026-02-21|2026-02-22|4080.0|COMPLETED|
313|4|2|2026-02-22|2026-02-27|22800.0|COMPLETED|1
314|7|2|2026-02-23|2026-02-27|19200.0|COMPLETED|
315|5|4|2026-02-24|2026-02-26|16560.0|COMPLETED|1
316|4|2|2026-02-24|2026-02-28|17280.0|COMPLETED|
317|5|1|2026-02-27|2026-03-04|19200.0|COMPLETED|
318|6|1|2026-02-28|2026-03-03|13440.0|COMPLETED|1
319|6|1|2026-02-28|2026-03-02|8160.0|COMPLETED|
320|4|1|2026-02-28|2026-03-03|12960.0|CANCELLED|
321|7|3|2026-03-01|2026-03-06|13200.0|COMPLETED|1
322|5|1|2026-03-01|2026-03-02|3840.0|REJECTED|
323|6|4|2026-03-01|2026-03-05|32640.0|COMPLETED|
324|5|2|2026-03-02|2026-03-07|20400.0|COMPLETED|1
325|7|2|2026-03-02|2026-03-03|6000.0|COMPLETED|1
326|5|1|2026-03-02|2026-03-03|5040.0|COMPLETED|1
327|6|2|2026-03-03|2026-03-06|13440.0|COMPLETED|1
328|7|3|2026-03-03|2026-03-08|13200.0|COMPLETED|1
329|6|1|2026-03-03|2026-03-07|16320.0|CANCELLED|
330|4|1|2026-03-04|2026-03-06|8640.0|COMPLETED|
331|7|3|2026-03-04|2026-03-08|9600.0|CANCELLED|
332|7|2|2026-03-07|2026-03-10|15600.0|COMPLETED|1
333|6|1|2026-03-07|2026-03-12|20400.0|COMPLETED|
334|4|1|2026-03-07|2026-03-11|17280.0|REJECTED|
335|7|1|2026-03-08|2026-03-11|15600.0|COMPLETED|1
336|5|4|2026-03-08|2026-03-11|23040.0|COMPLETED|
337|5|2|2026-03-08|2026-03-09|3840.0|CANCELLED|
338|4|1|2026-03-09|2026-03-13|18480.0|COMPLETED|1
339|5|4|2026-03-09|2026-03-13|30720.0|CANCELLED|
340|7|3|2026-03-11|2026-03-15|9600.0|CANCELLED|
341|5|4|2026-03-12|2026-03-13|7680.0|COMPLETED|
342|6|3|2026-03-12|2026-03-16|9360.0|COMPLETED|1
343|5|1|2026-03-12|2026-03-14|8880.0|COMPLETED|1
344|6|4|2026-03-13|2026-03-14|9360.0|COMPLETED|1
345|7|3|2026-03-13|2026-03-14|3600.0|COMPLETED|1
346|5|1|2026-03-15|2026-03-17|7680.0|REJECTED|
347|4|3|2026-03-15|2026-03-17|4320.0|COMPLETED|
348|4|2|2026-03-16|2026-03-17|5520.0|COMPLETED|1
349|7|3|2026-03-16|2026-03-17|2400.0|COMPLETED|
350|7|2|2026-03-17|2026-03-18|4800.0|REJECTED|
351|7|1|2026-03-17|2026-03-19|9600.0|REJECTED|
352|7|4|2026-03-17|2026-03-18|9600.0|COMPLETED|
353|5|1|2026-03-18|2026-03-23|19200.0|COMPLETED|
354|7|1|2026-03-18|2026-03-19|4800.0|COMPLETED|
355|4|3|2026-03-19|2026-03-23|8640.0|COMPLETED|
356|5|1|2026-03-19|2026-03-22|11520.0|COMPLETED|
357|6|2|2026-03-19|2026-03-21|9360.0|COMPLETED|1
358|6|2|2026-03-22|2026-03-24|8160.0|COMPLETED|
359|4|3|2026-03-22|2026-03-27|12000.0|COMPLETED|1
360|7|1|2026-03-23|2026-03-24|6000.0|COMPLETED|1
361|5|2|2026-03-24|2026-03-27|12720.0|COMPLETED|1
362|5|2|2026-03-24|2026-03-25|5040.0|COMPLETED|1
363|7|1|2026-03-24|2026-03-27|14400.0|COMPLETED|
364|6|2|2026-03-28|2026-04-02|20400.0|COMPLETED|
365|4|4|2026-03-28|2026-04-02|44400.0|COMPLETED|1
366|4|2|2026-03-28|2026-03-31|12960.0|COMPLETED|
367|6|4|2026-03-30|2026-03-31|8160.0|COMPLETED|
368|4|1|2026-03-30|2026-04-03|17280.0|COMPLETED|
369|7|4|2026-03-30|2026-04-02|28800.0|COMPLETED|
370|6|3|2026-04-02|2026-04-03|2040.0|COMPLETED|
371|6|4|2026-04-03|2026-04-04|9360.0|COMPLETED|1
372|5|4|2026-04-04|2026-04-09|39600.0|COMPLETED|1
373|7|2|2026-04-05|2026-04-06|4800.0|COMPLETED|
374|6|1|2026-04-07|2026-04-11|16320.0|COMPLETED|
375|7|2|2026-04-09|2026-04-12|14400.0|REJECTED|
376|5|4|2026-04-09|2026-04-10|7680.0|COMPLETED|
377|4|1|2026-04-09|2026-04-12|12960.0|COMPLETED|
378|7|2|2026-04-12|2026-04-16|19200.0|COMPLETED|
379|5|1|2026-04-12|2026-04-16|16560.0|COMPLETED|1
380|5|1|2026-04-12|2026-04-16|16560.0|COMPLETED|1
381|6|3|2026-04-13|2026-04-14|3240.0|COMPLETED|1
382|7|1|2026-04-13|2026-04-18|25200.0|COMPLETED|1
383|5|1|2026-04-13|2026-04-14|3840.0|COMPLETED|
384|7|4|2026-04-16|2026-04-17|9600.0|COMPLETED|
385|6|2|2026-04-16|2026-04-17|5280.0|COMPLETED|1
386|6|3|2026-04-16|2026-04-19|7320.0|COMPLETED|1
387|7|3|2026-04-17|2026-04-20|8400.0|COMPLETED|1
388|5|4|2026-04-17|2026-04-21|31920.0|COMPLETED|1
389|7|2|2026-04-17|2026-04-22|24000.0|CANCELLED|
390|7|1|2026-04-18|2026-04-21|14400.0|COMPLETED|
391|5|3|2026-04-20|2026-04-24|7680.0|COMPLETED|
392|6|1|2026-04-21|2026-04-24|12240.0|COMPLETED|
393|4|1|2026-04-24|2026-04-28|17280.0|CANCELLED|
394|6|3|2026-04-24|2026-04-28|8160.0|REJECTED|
395|7|3|2026-04-25|2026-04-30|12000.0|COMPLETED|
396|6|3|2026-04-29|2026-04-30|2040.0|COMPLETED|
397|6|3|2026-04-29|2026-05-02|7320.0|COMPLETED|1
398|7|3|2026-04-29|2026-05-01|6000.0|COMPLETED|1
399|4|2|2026-04-30|2026-05-03|12960.0|COMPLETED|
400|6|3|2026-04-30|2026-05-02|5280.0|COMPLETED|1
401|7|2|2026-04-30|2026-05-03|15600.0|COMPLETED|1
402|6|4|2026-05-02|2026-05-05|25680.0|COMPLETED|1
403|4|2|2026-05-03|2026-05-08|22800.0|COMPLETED|1
404|5|2|2026-05-03|2026-05-05|8880.0|COMPLETED|1
405|5|1|2026-05-03|2026-05-07|16560.0|COMPLETED|1
406|5|2|2026-05-04|2026-05-09|19200.0|COMPLETED|
407|7|4|2026-05-04|2026-05-08|38400.0|COMPLETED|
408|4|2|2026-05-05|2026-05-06|5520.0|COMPLETED|1
409|6|3|2026-05-05|2026-05-07|5280.0|COMPLETED|1
410|7|3|2026-05-07|2026-05-11|9600.0|CANCELLED|
411|6|4|2026-05-07|2026-05-10|24480.0|COMPLETED|
412|5|1|2026-05-08|2026-05-13|19200.0|COMPLETED|
413|4|1|2026-05-09|2026-05-10|4320.0|COMPLETED|
414|7|1|2026-05-09|2026-05-14|25200.0|COMPLETED|1
415|4|3|2026-05-09|2026-05-14|10800.0|COMPLETED|
416|7|2|2026-05-11|2026-05-16|24000.0|COMPLETED|
417|4|2|2026-05-12|2026-05-16|17280.0|COMPLETED|
418|4|1|2026-05-15|2026-05-18|12960.0|COMPLETED|
419|4|3|2026-05-16|2026-05-19|6480.0|COMPLETED|
